first_name,last_name,emp_no,title,from_date,to_date,birth_date
Heejo,Danley,421172,Senior Staff,1992-09-25,9999-01-01,1955-11-28
Pranay,Lindenbaum,421180,Senior Staff,1999-02-10,9999-01-01,1955-02-27
Hideyuki,Heering,421189,Senior Engineer,1987-02-16,9999-01-01,1955-09-07
Pranay,Lindenbaum,421180,Staff,1993-02-10,1999-02-10,1955-02-27
Kensyu,Scallan,421205,Engineer,1985-04-24,1992-04-24,1955-05-06
Kensyu,Scallan,421205,Senior Engineer,1992-04-24,9999-01-01,1955-05-06
Kwee,Acton,421304,Engineer,1992-12-10,2000-12-10,1955-03-20
Atreyi,Cappello,421222,Senior Staff,1999-08-20,9999-01-01,1955-03-18
Kirk,Verhaegen,421228,Engineer,1989-01-12,1995-01-12,1955-01-24
Kirk,Verhaegen,421228,Senior Engineer,1995-01-12,9999-01-01,1955-01-24
Ortrun,Ladret,421244,Senior Staff,1996-01-18,9999-01-01,1955-11-23
Ortrun,Ladret,421244,Staff,1987-01-18,1996-01-18,1955-11-23
Kwee,Acton,421304,Senior Engineer,2000-12-10,9999-01-01,1955-03-20
Ranga,Maccarone,421319,Senior Staff,1996-05-01,9999-01-01,1955-09-23
Ranga,Maccarone,421319,Staff,1988-05-01,1996-05-01,1955-09-23
Boaz,Heuter,421324,Staff,1999-11-10,9999-01-01,1955-09-19
Val,Covnot,421326,Senior Engineer,1985-06-11,9999-01-01,1955-05-04
Erzsebet,Bahk,421347,Engineer,1998-06-19,9999-01-01,1955-01-25
KayLiang,Litecky,421358,Assistant Engineer,1985-03-17,1992-03-17,1955-01-18
KayLiang,Litecky,421358,Engineer,1992-03-17,1999-03-18,1955-01-18
KayLiang,Litecky,421358,Senior Engineer,1999-03-18,9999-01-01,1955-01-18
Billie,Danecki,421499,Senior Engineer,1993-06-24,9999-01-01,1955-09-10
Tooru,Dalton,421404,Senior Staff,2000-07-20,9999-01-01,1955-01-06
Tooru,Dalton,421404,Staff,1994-07-21,2000-07-20,1955-01-06
Arvin,Remmers,421549,Assistant Engineer,1988-09-12,1995-09-13,1955-09-22
Tze,Tibblin,421435,Engineer,1986-07-26,1993-07-26,1955-01-15
Tze,Tibblin,421435,Senior Engineer,1993-07-26,9999-01-01,1955-01-15
Francoise,Veeraraghavan,421461,Senior Engineer,1988-07-03,9999-01-01,1955-02-24
Arvin,Remmers,421549,Engineer,1995-09-13,9999-01-01,1955-09-22
Vishwani,Feldhoffer,421730,Engineer,1996-07-25,2001-07-25,1955-11-08
Vishwani,Feldhoffer,421730,Senior Engineer,2001-07-25,9999-01-01,1955-11-08
Yifei,Lunn,421787,Engineer,1987-11-29,1995-11-29,1955-02-22
Yifei,Lunn,421787,Senior Engineer,1995-11-29,9999-01-01,1955-02-22
Bernt,Maliniak,421792,Senior Staff,1994-05-17,9999-01-01,1955-08-23
Bernt,Maliniak,421792,Staff,1987-05-17,1994-05-17,1955-08-23
Chiradeep,Mateescu,421930,Senior Staff,1991-05-05,9999-01-01,1955-10-11
Phuoc,Eugenio,421836,Senior Staff,1994-09-29,9999-01-01,1955-02-17
Phuoc,Eugenio,421836,Staff,1986-09-29,1994-09-29,1955-02-17
Mohua,Chachaty,421871,Engineer,1986-09-08,1995-09-08,1955-09-27
Mohua,Chachaty,421871,Senior Engineer,1995-09-08,9999-01-01,1955-09-27
Chiradeep,Mateescu,421930,Staff,1986-05-05,1991-05-05,1955-10-11
Marek,Covnot,421940,Senior Staff,2000-05-06,9999-01-01,1955-08-16
Marek,Covnot,421940,Staff,1991-05-07,2000-05-06,1955-08-16
Hyuckchul,Eastman,421975,Senior Staff,2001-04-21,9999-01-01,1955-09-03
Hyuckchul,Eastman,421975,Staff,1992-04-21,2001-04-21,1955-09-03
Lubomir,Cyre,421994,Engineer,1986-07-26,1995-07-26,1955-03-04
Lubomir,Cyre,421994,Senior Engineer,1995-07-26,9999-01-01,1955-03-04
Mark,Perng,421999,Engineer,1986-03-07,1995-03-07,1955-07-20
Mark,Perng,421999,Senior Engineer,1995-03-07,9999-01-01,1955-07-20
Adin,Kleiser,422131,Engineer,1999-04-19,9999-01-01,1955-05-23
Guenter,Ranai,422084,Senior Staff,1997-12-15,9999-01-01,1955-05-21
Guenter,Ranai,422084,Staff,1988-12-15,1997-12-15,1955-05-21
Kotesh,Aingworth,422100,Engineer,1987-07-07,1996-07-06,1955-03-28
Kotesh,Aingworth,422100,Senior Engineer,1996-07-06,9999-01-01,1955-03-28
Malu,Riefers,422161,Senior Staff,1987-08-03,9999-01-01,1955-01-15
Mandell,Kamber,422205,Engineer,1989-10-13,1994-10-13,1955-01-13
Mandell,Kamber,422205,Senior Engineer,1994-10-13,9999-01-01,1955-01-13
Kauko,Luca,422323,Engineer,1987-10-09,1996-10-08,1955-01-15
Zine,Madeira,422223,Technique Leader,1987-06-14,9999-01-01,1955-11-14
Aemilian,Koshino,422233,Senior Staff,1989-08-15,9999-01-01,1955-01-28
Leon,Zeilberger,422244,Senior Staff,1999-07-31,9999-01-01,1955-05-13
Utz,Ginneken,422245,Senior Staff,1992-04-26,9999-01-01,1955-01-07
Kauko,Luca,422323,Senior Engineer,1996-10-08,9999-01-01,1955-01-15
Sachem,Rindone,422338,Senior Staff,1997-09-20,9999-01-01,1955-08-11
Sachem,Rindone,422338,Staff,1988-09-20,1997-09-20,1955-08-11
Halsur,Lorcy,422340,Assistant Engineer,1986-03-01,1993-03-01,1955-12-23
Halsur,Lorcy,422340,Engineer,1993-03-01,2000-03-01,1955-12-23
Halsur,Lorcy,422340,Senior Engineer,2000-03-01,9999-01-01,1955-12-23
Mamdouh,Kawashimo,422380,Technique Leader,1991-03-28,9999-01-01,1955-12-17
Ramya,Schapire,422393,Assistant Engineer,1992-04-20,2000-04-20,1955-12-08
Ramya,Schapire,422393,Engineer,2000-04-20,9999-01-01,1955-12-08
Arvin,Androutsos,422470,Senior Staff,1996-05-01,9999-01-01,1955-07-23
Arvin,Androutsos,422470,Staff,1987-05-02,1996-05-01,1955-07-23
Vasilis,Henseler,422577,Technique Leader,1997-04-15,9999-01-01,1955-10-16
Abdelghani,Gimarc,422588,Senior Engineer,1988-10-25,9999-01-01,1955-09-09
Richara,Lorin,422631,Senior Staff,1995-01-13,9999-01-01,1955-07-15
Richara,Lorin,422631,Staff,1988-01-13,1995-01-13,1955-07-15
Ronghao,Basagni,422671,Senior Engineer,1998-08-11,9999-01-01,1955-02-11
Basant,Muhlberg,422851,Senior Engineer,1987-08-23,9999-01-01,1955-08-15
Clyde,Bugaenko,422736,Senior Staff,1993-12-13,9999-01-01,1955-04-19
Clyde,Bugaenko,422736,Staff,1988-12-13,1993-12-13,1955-04-19
Gererd,Breugel,422784,Technique Leader,1986-11-05,9999-01-01,1955-05-18
Bernardo,Ouhyoung,422926,Engineer,1987-12-22,1992-12-21,1955-10-22
Bernardo,Ouhyoung,422926,Senior Engineer,1992-12-21,9999-01-01,1955-10-22
Dannz,Kadhim,423093,Senior Staff,2001-04-25,9999-01-01,1955-09-28
Shuho,Taneja,422938,Senior Staff,1985-03-28,9999-01-01,1955-12-13
Vishv,Stentiford,422949,Senior Staff,2000-11-03,9999-01-01,1955-04-22
Vishv,Stentiford,422949,Staff,1993-11-03,2000-11-03,1955-04-22
Rasikan,Aumann,423010,Senior Staff,1991-01-23,9999-01-01,1955-06-09
Dannz,Kadhim,423093,Staff,1994-04-25,2001-04-25,1955-09-28
Shir,Heyers,423102,Staff,1996-07-06,9999-01-01,1955-01-08
Yolla,Katiyar,423032,Senior Staff,1997-11-26,9999-01-01,1955-11-13
Yolla,Katiyar,423032,Staff,1989-11-26,1997-11-26,1955-11-13
Franziska,Jeansoulin,423275,Engineer,1985-11-29,1990-11-29,1955-01-01
Francesca,Mandell,423171,Senior Staff,1993-06-02,9999-01-01,1955-03-19
Francesca,Mandell,423171,Staff,1986-06-02,1993-06-02,1955-03-19
Franziska,Jeansoulin,423275,Senior Engineer,1990-11-29,9999-01-01,1955-01-01
Idoia,Cullers,423326,Engineer,1986-06-04,1992-06-03,1955-01-22
Nadjib,Litvinov,423241,Engineer,1987-02-13,1993-02-12,1955-01-11
Nadjib,Litvinov,423241,Senior Engineer,1993-02-12,9999-01-01,1955-01-11
Idoia,Cullers,423326,Senior Engineer,1992-06-03,9999-01-01,1955-01-22
Tse,Brobst,423344,Engineer,1999-02-21,9999-01-01,1955-05-08
Achilleas,Vandervoorde,423454,Engineer,1991-08-18,1999-08-18,1955-07-21
Huiqun,Kuhnemann,423349,Engineer,1988-12-30,1996-12-30,1955-10-11
Huiqun,Kuhnemann,423349,Senior Engineer,1996-12-30,9999-01-01,1955-10-11
Achilleas,Vandervoorde,423454,Senior Engineer,1999-08-18,9999-01-01,1955-07-21
Magy,Zhang,423466,Engineer,1992-12-10,1999-12-11,1955-01-18
Masami,Ghelli,423397,Engineer,1985-08-14,1992-08-14,1955-08-04
Masami,Ghelli,423397,Senior Engineer,1992-08-14,9999-01-01,1955-08-04
Gina,Falck,423399,Senior Staff,1992-06-20,9999-01-01,1955-01-08
Gina,Falck,423399,Staff,1986-06-21,1992-06-20,1955-01-08
Magy,Zhang,423466,Senior Engineer,1999-12-11,9999-01-01,1955-01-18
Kwok,Spelt,423412,Engineer,1985-03-17,1993-03-17,1955-07-29
Kwok,Spelt,423412,Senior Engineer,1993-03-17,9999-01-01,1955-07-29
Leandro,Heuser,423468,Engineer,1986-06-22,1994-06-22,1955-04-06
Leandro,Heuser,423468,Senior Engineer,1994-06-22,9999-01-01,1955-04-06
Luisa,Driscoll,423497,Senior Staff,1987-05-31,9999-01-01,1955-05-18
Adly,Choobineh,423526,Engineer,1991-05-15,1997-05-14,1955-07-14
Adly,Choobineh,423526,Senior Engineer,1997-05-14,9999-01-01,1955-07-14
Shuky,Schieder,423538,Engineer,1989-02-23,1998-02-23,1955-06-01
Shuky,Schieder,423538,Senior Engineer,1998-02-23,9999-01-01,1955-06-01
Oldrich,Acton,423543,Engineer,1991-11-24,1999-11-24,1955-03-20
Srinidhi,Gurbaxani,423565,Senior Engineer,1993-09-18,9999-01-01,1955-06-21
Oldrich,Acton,423543,Senior Engineer,1999-11-24,9999-01-01,1955-03-20
Katsuyuki,Baezner,423757,Engineer,1986-09-12,1992-09-11,1955-06-19
Mingdong,Gulla,423620,Engineer,1986-02-06,1991-02-06,1955-12-05
Mingdong,Gulla,423620,Senior Engineer,1991-02-06,9999-01-01,1955-12-05
Masoud,Pocchiola,423632,Senior Staff,1991-05-19,9999-01-01,1955-08-07
Masoud,Pocchiola,423632,Staff,1986-05-19,1991-05-19,1955-08-07
Katsuyuki,Baezner,423757,Senior Engineer,1992-09-11,9999-01-01,1955-06-19
Tomofumi,Roccetti,423777,Engineer,1992-08-25,2000-08-25,1955-01-09
Tomofumi,Roccetti,423777,Senior Engineer,2000-08-25,9999-01-01,1955-01-09
Jacopo,Baezner,423897,Senior Staff,1991-07-31,9999-01-01,1955-05-23
Xuejun,Beilner,423803,Engineer,1992-05-30,1997-05-30,1955-08-19
Xuejun,Beilner,423803,Senior Engineer,1997-05-30,9999-01-01,1955-08-19
Jacopo,Baezner,423897,Staff,1986-07-31,1991-07-31,1955-05-23
Sanjit,Akaboshi,423907,Senior Staff,1997-04-15,9999-01-01,1955-05-30
Sanjit,Akaboshi,423907,Staff,1992-04-15,1997-04-15,1955-05-30
Dines,Bouloucos,423917,Assistant Engineer,1992-07-10,2001-07-10,1955-08-13
Dines,Bouloucos,423917,Engineer,2001-07-10,9999-01-01,1955-08-13
Ymte,Heping,423945,Senior Staff,1998-08-12,9999-01-01,1955-07-14
Harjit,Badache,423966,Staff,1995-09-15,9999-01-01,1955-12-22
Chikako,Bolsens,424093,Engineer,1985-08-25,1994-08-25,1955-02-07
Debatosh,Alvarado,423986,Assistant Engineer,1989-01-04,1997-01-04,1955-08-16
Debatosh,Alvarado,423986,Engineer,1997-01-04,9999-01-01,1955-08-16
Tetsurou,Gulik,424043,Senior Staff,1993-12-26,9999-01-01,1955-05-29
Tetsurou,Gulik,424043,Staff,1985-12-26,1993-12-26,1955-05-29
Chikako,Bolsens,424093,Senior Engineer,1994-08-25,9999-01-01,1955-02-07
Gennadi,Plessier,424354,Engineer,1987-09-18,1994-09-18,1955-06-02
Martijn,Denny,424189,Engineer,1991-10-25,1997-10-24,1955-05-08
Martijn,Denny,424189,Senior Engineer,1997-10-24,9999-01-01,1955-05-08
Shooichi,Yeung,424200,Engineer,1998-07-26,9999-01-01,1955-08-02
Gennadi,Plessier,424354,Senior Engineer,1994-09-18,9999-01-01,1955-06-02
Szabolcs,Garrabrants,424355,Senior Engineer,1990-02-08,9999-01-01,1955-11-21
Dipankar,Zhiwei,424483,Senior Staff,1995-04-17,9999-01-01,1955-10-12
Marc,Skogmar,424391,Senior Staff,1994-10-22,9999-01-01,1955-04-07
Marc,Skogmar,424391,Staff,1985-10-22,1994-10-22,1955-04-07
Hironobu,Rosti,424393,Engineer,1985-12-23,1990-12-23,1955-06-11
Hironobu,Rosti,424393,Senior Engineer,1990-12-23,9999-01-01,1955-06-11
Shalesh,Pero,424452,Engineer,1988-12-16,1994-12-16,1955-01-12
Shalesh,Pero,424452,Senior Engineer,1994-12-16,9999-01-01,1955-01-12
Dipankar,Zhiwei,424483,Staff,1987-04-17,1995-04-17,1955-10-12
Udo,Hockney,424467,Senior Staff,1995-08-20,9999-01-01,1955-11-20
Udo,Hockney,424467,Staff,1988-08-19,1995-08-20,1955-11-20
Kristina,Stasinski,424564,Senior Staff,1987-01-25,9999-01-01,1955-10-07
Gil,Klyachko,424570,Senior Staff,1990-05-14,9999-01-01,1955-11-03
Gil,Klyachko,424570,Staff,1985-05-14,1990-05-14,1955-11-03
Keiichiro,Tempesti,424571,Engineer,1990-08-28,1999-08-28,1955-06-06
Keiichiro,Tempesti,424571,Senior Engineer,1999-08-28,9999-01-01,1955-06-06
Weiyi,Billingsley,424576,Assistant Engineer,1986-07-14,1992-07-13,1955-05-27
Weiyi,Billingsley,424576,Engineer,1992-07-13,1998-07-13,1955-05-27
Weiyi,Billingsley,424576,Senior Engineer,1998-07-13,9999-01-01,1955-05-27
Turgut,Christianini,424581,Senior Staff,1993-07-06,9999-01-01,1955-11-03
Turgut,Christianini,424581,Staff,1986-07-06,1993-07-06,1955-11-03
Bartek,Plavsic,424565,Assistant Engineer,1987-12-16,1996-12-15,1955-12-04
Bartek,Plavsic,424565,Engineer,1996-12-15,9999-01-01,1955-12-04
Erzsebet,Reistad,424609,Senior Staff,1988-11-24,9999-01-01,1955-02-19
Gregory,Hasham,424615,Engineer,1996-12-19,2001-12-19,1955-08-17
Gregory,Hasham,424615,Senior Engineer,2001-12-19,9999-01-01,1955-08-17
Garnet,Kugler,424619,Senior Staff,1996-12-27,9999-01-01,1955-05-02
Garnet,Kugler,424619,Staff,1987-12-28,1996-12-27,1955-05-02
Domenick,Perl,424636,Engineer,1989-06-14,1996-06-14,1955-10-06
Domenick,Perl,424636,Senior Engineer,1996-06-14,9999-01-01,1955-10-06
Martins,Rosiles,424786,Senior Staff,1993-10-08,9999-01-01,1955-03-31
Qingxiang,Butterworth,424744,Senior Engineer,1998-05-07,9999-01-01,1955-11-17
Arco,Ranka,424755,Senior Staff,2001-09-14,9999-01-01,1955-05-14
Arco,Ranka,424755,Staff,1995-09-15,2001-09-14,1955-05-14
Kazuyasu,Seuren,424876,Engineer,1988-06-17,1993-06-17,1955-05-25
Kazuyasu,Seuren,424876,Senior Engineer,1993-06-17,9999-01-01,1955-05-25
Zhensheng,Picco,424885,Engineer,1987-09-07,1994-09-07,1955-08-15
Zhensheng,Picco,424885,Senior Engineer,1994-09-07,9999-01-01,1955-08-15
Ingmar,Farrow,424892,Senior Staff,1993-08-18,9999-01-01,1955-09-24
Aemilian,Siksek,424900,Engineer,1997-11-14,9999-01-01,1955-11-29
Visit,Schwaller,424907,Senior Engineer,1986-06-22,9999-01-01,1955-09-25
Christoper,Perry,425132,Senior Staff,1993-01-29,9999-01-01,1955-11-04
Abdelwaheb,Prochazka,425011,Engineer,1994-05-21,1999-05-21,1955-09-19
Abdelwaheb,Prochazka,425011,Senior Engineer,1999-05-21,9999-01-01,1955-09-19
Ekawit,Waleschkowski,425033,Senior Staff,1991-08-17,9999-01-01,1955-01-10
Ekawit,Waleschkowski,425033,Staff,1985-08-17,1991-08-17,1955-01-10
Christoper,Perry,425132,Staff,1987-01-30,1993-01-29,1955-11-04
Taiji,Kusakabe,425337,Senior Staff,1991-06-06,9999-01-01,1955-09-30
Roselyn,Foote,425181,Senior Engineer,1985-11-04,9999-01-01,1955-04-21
Urs,Shigei,425182,Engineer,1985-08-30,1994-08-30,1955-05-01
Urs,Shigei,425182,Senior Engineer,1994-08-30,9999-01-01,1955-05-01
Thodoros,Cronau,425193,Senior Engineer,1988-08-10,9999-01-01,1955-08-18
Taiji,Kusakabe,425337,Staff,1985-06-06,1991-06-06,1955-09-30
Thanasis,Rahier,425262,Senior Staff,1990-04-14,9999-01-01,1955-10-05
Thanasis,Rahier,425262,Staff,1985-04-14,1990-04-14,1955-10-05
Zijian,Hebert,425370,Engineer,1987-04-08,1994-04-08,1955-06-28
Zijian,Hebert,425370,Senior Engineer,1994-04-08,9999-01-01,1955-06-28
Tsvetan,Peir,425375,Senior Staff,1986-07-06,9999-01-01,1955-03-21
Sajjan,Denti,425536,Engineer,1986-06-21,1994-06-21,1955-03-27
Zhaofang,Monkewich,425431,Senior Staff,1997-10-29,9999-01-01,1955-08-03
Zhaofang,Monkewich,425431,Staff,1990-10-29,1997-10-29,1955-08-03
Sajjan,Denti,425536,Senior Engineer,1994-06-21,9999-01-01,1955-03-27
Remko,Hasham,425547,Senior Staff,1987-10-31,9999-01-01,1955-02-17
Ymte,Orlowski,425713,Engineer,1989-09-25,1996-09-25,1955-12-15
Mack,Heemskerk,425585,Senior Engineer,1988-06-19,9999-01-01,1955-04-09
Jovan,Gonthier,425609,Senior Staff,1998-01-08,9999-01-01,1955-04-22
Jovan,Gonthier,425609,Staff,1993-01-08,1998-01-08,1955-04-22
Ymte,Orlowski,425713,Senior Engineer,1996-09-25,9999-01-01,1955-12-15
Khatoun,Merro,425716,Assistant Engineer,1998-02-27,9999-01-01,1955-01-21
Nechama,Rusmann,425738,Engineer,1988-07-03,1997-07-03,1955-08-09
Tran,Birrer,425652,Assistant Engineer,1998-08-02,9999-01-01,1955-05-06
Padma,Minakawa,425667,Senior Staff,1987-09-04,9999-01-01,1955-09-30
Nechama,Rusmann,425738,Senior Engineer,1997-07-03,9999-01-01,1955-08-09
Stabislas,Wrigley,425669,Engineer,1988-11-14,1994-11-14,1955-03-28
Stabislas,Wrigley,425669,Senior Engineer,1994-11-14,9999-01-01,1955-03-28
Rafael,Riefers,425986,Staff,1994-07-22,9999-01-01,1955-01-06
Piyawadee,Luan,425809,Engineer,1988-10-17,1993-10-17,1955-05-10
Piyawadee,Luan,425809,Senior Engineer,1993-10-17,9999-01-01,1955-05-10
Emdad,Luders,425841,Senior Staff,1988-04-30,9999-01-01,1955-06-12
JoAnna,Bakhtari,425860,Senior Staff,1991-07-23,9999-01-01,1955-10-09
JoAnna,Bakhtari,425860,Staff,1985-07-23,1991-07-23,1955-10-09
Gro,Bellone,425864,Senior Staff,1988-08-31,9999-01-01,1955-04-11
Visit,Conti,425873,Senior Staff,1991-11-28,9999-01-01,1955-02-26
Visit,Conti,425873,Staff,1985-11-28,1991-11-28,1955-02-26
Marla,Welham,425996,Engineer,1985-12-09,1990-12-09,1955-08-28
Marla,Welham,425996,Senior Engineer,1990-12-09,9999-01-01,1955-08-28
Utpal,Koblitz,426010,Senior Staff,1992-01-07,9999-01-01,1955-11-15
Utpal,Koblitz,426010,Staff,1987-01-07,1992-01-07,1955-11-15
Mohan,Hutter,426061,Technique Leader,1989-04-24,9999-01-01,1955-02-05
Zhenbing,Kobuchi,426104,Engineer,1987-06-20,1993-06-19,1955-07-17
Zhenbing,Kobuchi,426104,Senior Engineer,1993-06-19,9999-01-01,1955-07-17
Atilio,Hofman,426120,Senior Staff,1998-07-14,9999-01-01,1955-09-27
Atilio,Hofman,426120,Staff,1992-07-14,1998-07-14,1955-09-27
Piyush,Range,426124,Engineer,1986-07-27,1991-07-27,1955-06-29
Piyush,Range,426124,Senior Engineer,1991-07-27,9999-01-01,1955-06-29
Nikolaus,Loncour,426129,Senior Staff,2000-06-06,9999-01-01,1955-03-24
Nikolaus,Loncour,426129,Staff,1993-06-06,2000-06-06,1955-03-24
Fay,Schmittgen,426154,Senior Staff,1997-10-03,9999-01-01,1955-02-10
Fay,Schmittgen,426154,Staff,1988-10-03,1997-10-03,1955-02-10
Jingling,Driscoll,426073,Senior Staff,1997-04-20,9999-01-01,1955-02-08
Jingling,Driscoll,426073,Staff,1992-04-20,1997-04-20,1955-02-08
Ute,Maginnis,426289,Assistant Engineer,1985-07-12,1994-07-12,1955-02-20
Ute,Maginnis,426289,Engineer,1994-07-12,9999-01-01,1955-02-20
Uinam,Siepmann,426342,Engineer,1985-03-13,1994-03-13,1955-12-07
Randi,Cummings,426243,Engineer,1988-11-10,1997-11-10,1955-07-31
Randi,Cummings,426243,Senior Engineer,1997-11-10,9999-01-01,1955-07-31
Gregory,Binkley,426256,Staff,1998-12-12,9999-01-01,1955-10-10
Uinam,Siepmann,426342,Senior Engineer,1994-03-13,9999-01-01,1955-12-07
Janche,Herbst,426503,Senior Engineer,1987-11-24,9999-01-01,1955-12-12
Urs,Perly,426392,Senior Staff,1996-10-31,9999-01-01,1955-03-03
Urs,Perly,426392,Staff,1987-11-01,1996-10-31,1955-03-03
Irena,Ritzmann,426406,Senior Staff,1996-03-21,9999-01-01,1955-08-20
Irena,Ritzmann,426406,Staff,1988-03-21,1996-03-21,1955-08-20
Tommaso,Makinen,426505,Engineer,1992-12-22,2001-12-22,1955-02-01
Danny,Welham,426433,Senior Staff,1993-05-18,9999-01-01,1955-08-30
Danny,Welham,426433,Staff,1988-05-18,1993-05-18,1955-08-30
Tommaso,Makinen,426505,Senior Engineer,2001-12-22,9999-01-01,1955-02-01
Wayne,Zeidenstein,426529,Senior Staff,1988-10-23,9999-01-01,1955-11-25
Chandrasekaran,Brickell,426704,Senior Engineer,1989-12-25,9999-01-01,1955-01-02
Eldridge,Clemencon,426729,Senior Engineer,1988-05-06,9999-01-01,1955-05-15
Chandrasekaran,Sigstam,426739,Senior Staff,1994-10-27,9999-01-01,1955-06-03
Chandrasekaran,Sigstam,426739,Staff,1988-10-27,1994-10-27,1955-06-03
Reinhard,Setiz,426781,Technique Leader,1986-03-11,9999-01-01,1955-05-19
Tesuro,Choobineh,426786,Engineer,1997-07-05,9999-01-01,1955-02-27
Kauko,Georgatos,426928,Senior Staff,2000-05-05,9999-01-01,1955-01-30
Kauko,Georgatos,426928,Staff,1993-05-05,2000-05-05,1955-01-30
Yannik,Papsdorf,426934,Technique Leader,1991-05-25,9999-01-01,1955-06-23
Reinhold,Glowinski,426936,Engineer,1986-02-09,1993-02-09,1955-06-26
Reinhold,Glowinski,426936,Senior Engineer,1993-02-09,9999-01-01,1955-06-26
Uli,Ladret,427122,Staff,1998-10-26,9999-01-01,1955-01-07
Rosine,Cesareni,427018,Senior Staff,1987-09-05,9999-01-01,1955-04-28
Munenori,Niizuma,427024,Senior Staff,1994-12-06,9999-01-01,1955-03-16
Munenori,Niizuma,427024,Staff,1986-12-06,1994-12-06,1955-03-16
Toong,Rosis,427055,Engineer,1997-07-09,2002-07-09,1955-06-10
Toong,Rosis,427055,Senior Engineer,2002-07-09,9999-01-01,1955-06-10
Wayne,Baby,427073,Senior Staff,1990-09-23,9999-01-01,1955-06-15
Wayne,Baby,427073,Staff,1985-09-23,1990-09-23,1955-06-15
Nitsan,Dulin,427212,Senior Staff,1993-09-24,9999-01-01,1955-12-02
Nitsan,Dulin,427212,Staff,1985-09-24,1993-09-24,1955-12-02
Weiyi,Merli,427224,Engineer,1985-08-10,1993-08-10,1955-06-20
Weiyi,Merli,427224,Senior Engineer,1993-08-10,9999-01-01,1955-06-20
Yuuichi,Deyuan,427319,Technique Leader,1988-02-27,9999-01-01,1955-07-03
Ung,Lakshmanan,427349,Senior Staff,1997-02-25,9999-01-01,1955-02-27
Ung,Lakshmanan,427349,Staff,1988-02-26,1997-02-25,1955-02-27
Chrisa,Melton,427362,Engineer,1992-12-09,2001-12-09,1955-02-27
Chrisa,Melton,427362,Senior Engineer,2001-12-09,9999-01-01,1955-02-27
Emdad,Ballarin,427371,Engineer,1988-05-13,1995-05-14,1955-08-27
Emdad,Ballarin,427371,Senior Engineer,1995-05-14,9999-01-01,1955-08-27
Lena,Pepe,427381,Senior Staff,1998-01-30,9999-01-01,1955-12-27
Lena,Pepe,427381,Staff,1990-01-30,1998-01-30,1955-12-27
Bernd,Vidya,427138,Senior Staff,1994-04-26,9999-01-01,1955-07-31
Bernd,Vidya,427138,Staff,1986-04-26,1994-04-26,1955-07-31
Kwun,Herbst,427156,Staff,1993-08-24,9999-01-01,1955-03-29
Faiza,Werthner,427157,Senior Staff,1993-02-24,9999-01-01,1955-11-08
Faiza,Werthner,427157,Staff,1988-02-25,1993-02-24,1955-11-08
Adib,Zockler,427159,Technique Leader,1987-08-15,9999-01-01,1955-03-10
Khue,Seuren,427176,Engineer,1990-07-07,1996-07-06,1955-01-16
Khue,Seuren,427176,Senior Engineer,1996-07-06,9999-01-01,1955-01-16
Rutger,Waeselynck,427202,Engineer,2000-01-09,9999-01-01,1955-06-22
Janalee,Pauthner,427504,Technique Leader,1997-07-13,9999-01-01,1955-01-18
Roselyn,Bahi,427547,Staff,1999-09-02,9999-01-01,1955-03-16
Steve,Khalid,427724,Senior Staff,1992-02-10,9999-01-01,1955-03-17
Ziya,Hofman,427621,Senior Engineer,1987-10-01,9999-01-01,1955-07-21
Denny,Limongiello,427633,Engineer,1994-08-29,9999-01-01,1955-01-23
Maya,Luck,427650,Senior Engineer,1985-04-25,9999-01-01,1955-12-15
Siddarth,Schapire,427698,Senior Staff,1999-08-18,9999-01-01,1955-04-12
Magy,Lunt,427744,Engineer,1995-03-01,2001-02-28,1955-09-06
Magy,Lunt,427744,Senior Engineer,2001-02-28,9999-01-01,1955-09-06
Khue,Montresor,427780,Senior Staff,1987-07-23,9999-01-01,1955-10-22
Adam,Hofting,427795,Senior Staff,1994-11-05,9999-01-01,1955-09-25
Shaz,Schaad,427841,Senior Staff,1999-10-05,9999-01-01,1955-02-20
Franziska,Murillo,427845,Engineer,1995-12-06,9999-01-01,1955-04-19
Mayuri,Rindone,427849,Senior Staff,1985-06-22,9999-01-01,1955-12-02
Sanjay,Bisiani,427853,Engineer,1996-02-10,9999-01-01,1955-09-18
Atreye,Kalafatis,427856,Staff,1999-04-21,9999-01-01,1955-07-23
Adam,Hofting,427795,Staff,1986-11-05,1994-11-05,1955-09-25
Vishv,Kading,427817,Engineer,1993-06-13,2002-06-13,1955-01-18
Vishv,Kading,427817,Senior Engineer,2002-06-13,9999-01-01,1955-01-18
Angus,Mitzlaff,427899,Assistant Engineer,1989-08-09,1997-08-09,1955-02-06
Angus,Mitzlaff,427899,Engineer,1997-08-09,9999-01-01,1955-02-06
